"host","parasite","ParType"
"Martes_martes","Trichinella britovi","Helminth"
"Martes_martes","Trichinella spiralis","Helminth"
"Martes_martes","Uncinaria criniformis","Helminth"
"Martes_melampus","Aonchotheca putorii","Helminth"
"Martes_melampus","Capillaria plica","Helminth"
"Martes_melampus","Centrorhynchus elongatus","Helminth"
"Martes_melampus","Concinnum ten","Helminth"
"Martes_melampus","Echinostoma hortense","Helminth"
"Martes_melampus","Eucoleus aerophilus","Helminth"
"Martes_melampus","Euryhelmis costaricensis","Helminth"
"Martes_melampus","Hepatozoon jm 1","Protozoa"
"Martes_melampus","Hepatozoon jm 2","Protozoa"
"Martes_melampus","Hepatozoon jm 3","Protozoa"
"Martes_melampus","Hepatozoon jm 4","Protozoa"
"Martes_melampus","Hepatozoon jm 5","Protozoa"
"Martes_melampus","Hepatozoon jm 6","Protozoa"
"Martes_melampus","Hepatozoon jm 7","Protozoa"
"Martes_melampus","Hepatozoon jm 8","Protozoa"
"Martes_melampus","Mesocestoides paucitesticulus","Helminth"
"Martes_melampus","Molineus patens","Helminth"
"Martes_melampus","Soboliphyme baturini","Helminth"
"Martes_melampus","Spirometra erinaceieuropaei","Helminth"
"Martes_melampus","Yersinia pseudotuberculosis","Bacteria"
"Martes_pennanti","Alphacoronavirus 1","Virus"
"Martes_pennanti","Ixodes gregsoni","Arthropod"
"Martes_pennanti","Rabies lyssavirus","Virus"
"Martes_pennanti","Canine mastadenovirus a","Virus"
"Martes_pennanti","Human parainfluenza virus 3","Virus"
"Martes_pennanti","Sarcocystis neurona","Protozoa"
"Martes_pennanti","Toxoplasma gondii","Protozoa"
"Martes_zibellina","Isospora martessii","Protozoa"
"Mazama_gouazoubira","Amblyomma cajennense","Arthropod"
"Mazama_gouazoubira","Amblyomma parvum","Arthropod"
"Mazama_gouazoubira","Amblyomma pseudoconcolor","Arthropod"
"Mazama_gouazoubira","Rhipicephalus microplus","Arthropod"
"Mazama_gouazoubira","Thelazia californiensis","Helminth"
"Meles_meles","Aelurostrongylus falciformis","Helminth"
"Meles_meles","Aelurostrongylus pridhami","Helminth"
"Meles_meles","Carnivore amdoparvovirus 1","Virus"
"Meles_meles","Angiostrongylus vasorum","Helminth"
"Meles_meles","Aonchotheca putorii","Helminth"
"Meles_meles","Atriotaenia incisa","Helminth"
"Meles_meles","Babesia missirolii","Protozoa"
"Meles_meles","Bordetella bronchiseptica","Bacteria"
"Meles_meles","Capillaria plica","Helminth"
"Meles_meles","Chaetopsylla trichosa","Arthropod"
"Meles_meles","Cheyletiella parasitovorax","Arthropod"
"Meles_meles","Chrysosporium parvum","Fungi"
"Meles_meles","Crenosoma melesi","Helminth"
"Meles_meles","Eimeria melis","Protozoa"
"Meles_meles","Emmonsia crescens","Fungi"
"Meles_meles","Euparyphium melis","Helminth"
"Meles_meles","Euryhelmis squamula","Helminth"
"Meles_meles","Haemaphysalis punctata","Arthropod"
"Meles_meles","Histoplasma capsulatum","Fungi"
"Meles_meles","Isospora melis","Protozoa"
"Meles_meles","Isthmiophora melis","Helminth"
"Meles_meles","Ixodes canisuga","Arthropod"
"Meles_meles","Ixodes hexagonus","Arthropod"
"Meles_meles","Ixodes ricinus","Arthropod"
"Meles_meles","Leptospira interrogans","Bacteria"
"Meles_meles","Rabies lyssavirus","Virus"
"Meles_meles","Mastophorus muris","Helminth"
"Meles_meles","Molineus patens","Helminth"
"Meles_meles","Canine distemper virus","Virus"
"Meles_meles","Mycobacterium bovis","Bacteria"
"Meles_meles","Mycobacterium tuberculosis","Bacteria"
"Meles_meles","Neospora caninum","Protozoa"
"Meles_meles","Otodectes cynotis","Arthropod"
"Meles_meles","Paraceras melis","Arthropod"
"Meles_meles","Mustelid gammaherpesvirus 1","Virus"
"Meles_meles","Physaloptera sibirica","Helminth"
"Meles_meles","Pulex irritans","Arthropod"
"Meles_meles","Rhipicephalus pusillus","Arthropod"
"Meles_meles","Salmonella enterica","Bacteria"
"Meles_meles","Sarcocystis sebeki","Protozoa"
"Meles_meles","Toxoplasma gondii","Protozoa"
"Meles_meles","Trichinella britovi","Helminth"
"Meles_meles","Trichinella spiralis","Helminth"
"Meles_meles","Trichodectes melis","Arthropod"
"Meles_meles","Trypanosoma pestanai","Protozoa"
"Meles_meles","Uncinaria criniformis","Helminth"
"Meles_meles","Vigisospirura potekhina","Helminth"
"Melogale_moschata","Rabies lyssavirus","Virus"
"Melogale_moschata","Canine distemper virus","Virus"
"Mephitis_macroura","Skrjabingylus santaceciliae","Helminth"
"Mephitis_mephitis","Baylisascaris columnaris","Helminth"
"Mephitis_mephitis","Coxiella burnetii","Bacteria"
"Mephitis_mephitis","Crenosoma zederi","Helminth"
"Mephitis_mephitis","Cryptosporidium parvum","Protozoa"
"Mephitis_mephitis","Ctenocephalides felis","Arthropod"
"Mephitis_mephitis","Dermacentor variabilis","Arthropod"
"Mephitis_mephitis","Dipetalonema mephitis","Helminth"
"Mephitis_mephitis","Emmonsia crescens","Fungi"
"Mephitis_mephitis","Filaria taxideae","Helminth"
"Mephitis_mephitis","West nile virus","Virus"
"Mephitis_mephitis","Ixodes cookei","Arthropod"
"Mephitis_mephitis","Ixodes scapularis","Arthropod"
"Mephitis_mephitis","Ixodes sculptus","Arthropod"
"Mephitis_mephitis","Lawsonia intracellularis","Bacteria"
"Mephitis_mephitis","Leptospira grippotyphosa","Bacteria"
"Mephitis_mephitis","Leptospira interrogans","Bacteria"
"Mephitis_mephitis","Rabies lyssavirus","Virus"
"Mephitis_mephitis","Macracanthorhynchus ingens","Helminth"
"Mephitis_mephitis","Mathevotaenia mephitis","Helminth"
"Mephitis_mephitis","Canine distemper virus","Virus"
"Mephitis_mephitis","Mycobacterium fortuitum","Bacteria"
"Mephitis_mephitis","Mycoplasma fermentans","Bacteria"
"Mephitis_mephitis","Neotrichodectes mephitidis","Arthropod"
"Mephitis_mephitis","Ornithonyssus wernecki","Arthropod"
"Mephitis_mephitis","Oropsylla arctomys","Arthropod"
"Mephitis_mephitis","Pachysentis canicola","Helminth"
"Mephitis_mephitis","Paragonimus kellicotti","Helminth"
"Mephitis_mephitis","Physaloptera maxillaris","Helminth"
"Mephitis_mephitis","Physaloptera rara","Helminth"
"Mephitis_mephitis","Carnivore protoparvovirus 1","Virus"
"Mephitis_mephitis","Sarcocystis mephitisi","Protozoa"
"Mephitis_mephitis","Sarcocystis neurona","Protozoa"
"Mephitis_mephitis","Skrjabingylus chitwoodorum","Helminth"
"Mephitis_mephitis","Staphylococcus intermedius","Bacteria"
"Mephitis_mephitis","Streptococcus canis","Bacteria"
"Mephitis_mephitis","Streptococcus dysgalactiae","Bacteria"
"Mephitis_mephitis","Strongyloides papillosus","Helminth"
"Mephitis_mephitis","Toxoplasma gondii","Protozoa"
"Mephitis_mephitis","Yersinia pestis","Bacteria"
"Microcebus_murinus","Dipetalonema petteri","Helminth"
"Microcebus_murinus","Lemuricola microcebi","Helminth"
"Microcebus_murinus","Rictularia lemuri","Helminth"
"Microcebus_murinus","Spirura diplocyphos","Helminth"
"Microcebus_murinus","Subulura baeri","Helminth"
"Microcebus_murinus","Zonorchis microcebi","Helminth"
"Microcebus_rufus","Haemaphysalis lemuris","Arthropod"
"Microcebus_rufus","Lemurpediculus verruculosus","Arthropod"
"Microcebus_rufus","Ophryocotyle buecki","Helminth"
"Miopithecus_talapoin","Primate t lymphotropic virus 1","Virus"
"Miopithecus_talapoin","Euparadistomum cercopitheci","Helminth"
"Miopithecus_talapoin","Simian immunodeficiency virus","Virus"
"Miopithecus_talapoin","Meningonema peruzzii","Helminth"
"Miopithecus_talapoin","Staphylococcus aureus","Bacteria"
"Miopithecus_talapoin","Trypanosoma brucei","Protozoa"
"Miopithecus_talapoin","Trypanosoma vivax","Protozoa"
"Mirounga_angustirostris","Acinetobacter baumannii","Bacteria"
"Mirounga_angustirostris","Aeromonas hydrophila","Bacteria"
"Mirounga_angustirostris","Arcanobacterium phocae","Bacteria"
"Mirounga_angustirostris","Citrobacter koseri","Bacteria"
"Mirounga_angustirostris","Clostridium perfringens","Bacteria"
"Mirounga_angustirostris","Edwardsiella tarda","Bacteria"
"Mirounga_angustirostris","Enterobacter cloacae","Bacteria"
"Mirounga_angustirostris","Escherichia coli","Bacteria"
"Mirounga_angustirostris","Klebsiella pneumoniae","Bacteria"
"Mirounga_angustirostris","Lepas anatifera","Arthropod"
"Mirounga_angustirostris","Leptospira interrogans","Bacteria"
"Mirounga_angustirostris","Listeria ivanovii","Bacteria"
"Mirounga_angustirostris","Moraxella phenylpyruvicus","Bacteria"
"Mirounga_angustirostris","Morganella morganii","Bacteria"
"Mirounga_angustirostris","Otostrongylus circumlitus","Helminth"
"Mirounga_angustirostris","Parafilaroides decorus","Helminth"
"Mirounga_angustirostris","Pennella balaenopterae","Arthropod"
"Mirounga_angustirostris","Plesiomonas shigelloides","Bacteria"
"Mirounga_angustirostris","Proteus mirabilis","Bacteria"
"Mirounga_angustirostris","Proteus vulgaris","Bacteria"
"Mirounga_angustirostris","Providencia stuartii","Bacteria"
"Mirounga_angustirostris","Pseudomonas fluorescens","Bacteria"
"Mirounga_angustirostris","Pseudomonas putida","Bacteria"
"Mirounga_angustirostris","Salmonella enterica","Bacteria"
"Mirounga_angustirostris","Serratia liquefaciens","Bacteria"
"Mirounga_angustirostris","Staphylococcus aureus","Bacteria"
"Mirounga_angustirostris","Streptococcus viridans","Bacteria"
"Mirounga_angustirostris","Toxoplasma gondii","Protozoa"
"Mirounga_leonina","Southern elephant seal virus","Virus"
"Mirounga_leonina","Contracaecum ogmorhini","Helminth"
"Mirounga_leonina","Corynosoma australe","Helminth"
"Mirounga_leonina","Lepidophthirus macrorhini","Arthropod"
"Monachus_monachus","Acanthocheilonema spirocauda","Helminth"
"Monachus_monachus","Cetacean morbillivirus","Virus"
"Neomonachus_schauinslandi","Campylobacter jejuni","Bacteria"
"Neomonachus_schauinslandi","Chlamydophila abortus","Bacteria"
"Neomonachus_schauinslandi","Dirofilaria immitis","Helminth"
"Neomonachus_schauinslandi","Edwardsiella tarda","Bacteria"
"Neomonachus_schauinslandi","Escherichia coli","Bacteria"
"Neomonachus_schauinslandi","Leptospira bratislava","Bacteria"
"Neomonachus_schauinslandi","Leptospira icterohaemorrhagiae","Bacteria"
"Neomonachus_schauinslandi","Leptospira interrogans","Bacteria"
"Neomonachus_schauinslandi","Mamastrovirus 1","Virus"
"Neomonachus_schauinslandi","Neospora caninum","Protozoa"
"Neomonachus_schauinslandi","Plesiomonas shigelloides","Bacteria"
"Neomonachus_schauinslandi","Sarcocystis neurona","Protozoa"
"Neomonachus_schauinslandi","Human alphaherpesvirus 2","Virus"
"Neomonachus_schauinslandi","Toxoplasma gondii","Protozoa"
"Neomonachus_schauinslandi","Phocid alphaherpes virus 1","Virus"
"Neomonachus_schauinslandi","Vibrio alginolyticus","Bacteria"
"Neomonachus_schauinslandi","Vibrio cholerae","Bacteria"
"Neomonachus_schauinslandi","Vibrio parahaemolyticus","Bacteria"
"Mungos_mungo","Mycobacterium tuberculosis","Bacteria"
"Muntiacus_muntjak","Dermacentor auratus","Arthropod"
"Muntiacus_muntjak","Neorhabditostomum yeni","Helminth"
"Muntiacus_reevesi","Cryptosporidium parvum","Protozoa"
"Muntiacus_reevesi","Haemaphysalis yeni","Arthropod"
"Muntiacus_reevesi","Ixodes ovatus","Arthropod"
"Muntiacus_reevesi","Mycobacterium bovis","Bacteria"
"Mustela_altaica","Isospora altaica","Protozoa"
"Mustela_erminea","Alaria alata","Helminth"
"Mustela_erminea","Alaria mustelae","Helminth"
"Mustela_erminea","Apophallus donicus","Helminth"
"Mustela_erminea","Baylisascaris devosi","Helminth"
"Mustela_erminea","Eucoleus aerophilus","Helminth"
"Mustela_erminea","Capillaria mucronata","Helminth"
"Mustela_erminea","Capillaria putorii","Helminth"
"Mustela_erminea","Chrysosporium parvum","Fungi"
"Mustela_erminea","Crenosoma taiga","Helminth"
"Mustela_erminea","Emmonsia crescens","Fungi"
"Mustela_erminea","Filaroides martis","Helminth"
"Mustela_erminea","Isthmiophora melis","Helminth"
"Mustela_erminea","Ixodes hexagonus","Arthropod"
"Mustela_erminea","Rabbit hemorrhagic disease virus","Virus"
"Mustela_erminea","Macracanthorhynchus catulinus","Helminth"
"Mustela_erminea","Lymphocytic choriomeningitis mammarenavirus","Virus"
"Mustela_erminea","Mesocestoides lineatus","Helminth"
"Mustela_erminea","Molineus mustelae","Helminth"
"Mustela_erminea","Molineus patens","Helminth"
"Mustela_erminea","Mycobacterium avium","Bacteria"
"Mustela_erminea","Mycobacterium bovis","Bacteria"
"Mustela_erminea","Opisthorchis felineus","Helminth"
"Mustela_erminea","Pseudamphistomum truncatum","Helminth"
"Mustela_erminea","Skrjabingylus nasicola","Helminth"
"Mustela_erminea","Soboliphyme baturini","Helminth"
"Mustela_erminea","Spirocerca lupi","Helminth"
"Mustela_erminea","Spirometra erinaceieuropaei","Helminth"
"Mustela_erminea","Strongyloides martis","Helminth"
"Mustela_erminea","Trichinella spiralis","Helminth"
"Mustela_erminea","Canid alphaherpes virus 1","Virus"
"Mustela_erminea","Versteria mustelae","Helminth"
"Mustela_erminea","Feline calicivirus","Virus"
"Mustela_frenata","Alaria mustelae","Helminth"
"Mustela_frenata","Filaroides bronchialis","Helminth"
"Mustela_frenata","Hypoaspis leviculus","Arthropod"
"Mustela_frenata","Scalopacarus obesus","Arthropod"
"Mustela_frenata","Skrjabingylus nasicola","Helminth"
"Mustela_itatsi","Molineus legerae","Helminth"
"Mustela_itatsi","Paragonimus ohirai","Helminth"
"Mustela_itatsi","Porrorchis leibyi","Helminth"
"Mustela_itatsi","Strongyloides martis","Helminth"
"Mustela_lutreola","Carnivore amdoparvovirus 1","Virus"
"Mustela_lutreola","Aonchotheca putorii","Helminth"
"Mustela_lutreola","Parainfluenza virus","Virus"
"Mustela_lutreola","Capillaria plica","Helminth"
"Mustela_lutreola","Eucoleus aerophilus","Helminth"
"Mustela_lutreola","Euparyphium melis","Helminth"
"Mustela_lutreola","Euryhelmis squamula","Helminth"
"Mustela_lutreola","Filaroides martis","Helminth"
"Mustela_lutreola","Rabies lyssavirus","Virus"
"Mustela_lutreola","Canine mastadenovirus a","Virus"
"Mustela_lutreola","Molineus patens","Helminth"
"Mustela_lutreola","Canine distemper virus","Virus"
"Mustela_lutreola","Pseudamphistomum truncatum","Helminth"
"Mustela_lutreola","Skrjabingylus nasicola","Helminth"
"Mustela_lutreola","Strongyloides mustelorum","Helminth"
"Mustela_lutreola","Troglotrema acutum","Helminth"
"Mustela_nigripes","Eimeria furonis","Protozoa"
"Mustela_nigripes","Eimeria ictidea","Protozoa"
"Mustela_nigripes","Giardia intestinalis","Protozoa"
"Mustela_nigripes","Rabies lyssavirus","Virus"
"Mustela_nigripes","Canine distemper virus","Virus"
"Mustela_nivalis","Alaria alata","Helminth"
"Mustela_nivalis","Apophallus donicus","Helminth"
"Mustela_nivalis","Baylisascaris devosi","Helminth"
"Mustela_nivalis","Eucoleus aerophilus","Helminth"
"Mustela_nivalis","Capillaria mucronata","Helminth"
"Mustela_nivalis","Capillaria putorii","Helminth"
"Mustela_nivalis","Chrysosporium parvum","Fungi"
"Mustela_nivalis","Crenosoma taiga","Helminth"
"Mustela_nivalis","Emmonsia crescens","Fungi"
"Mustela_nivalis","Filaroides martis","Helminth"
"Mustela_nivalis","Isthmiophora melis","Helminth"
"Mustela_nivalis","Macracanthorhynchus catulinus","Helminth"
"Mustela_nivalis","Mesocestoides lineatus","Helminth"
"Mustela_nivalis","Molineus patens","Helminth"
"Mustela_nivalis","Canine distemper virus","Virus"
"Mustela_nivalis","Opisthorchis felineus","Helminth"
"Mustela_nivalis","Pneumocystis carinii","Fungi"
"Mustela_nivalis","Pseudamphistomum truncatum","Helminth"
"Mustela_nivalis","Skrjabingylus nasicola","Helminth"
"Mustela_nivalis","Spirocerca lupi","Helminth"
"Mustela_nivalis","Spirometra erinaceieuropaei","Helminth"
"Mustela_nivalis","Strongyloides martis","Helminth"
"Mustela_nivalis","Trichinella spiralis","Helminth"
"Mustela_nivalis","Versteria mustelae","Helminth"
"Mustela_putorius","Alaria alata","Helminth"
"Mustela_putorius","Aonchotheca putorii","Helminth"
"Mustela_putorius","Apophallus donicus","Helminth"
"Mustela_putorius","Baylisascaris devosi","Helminth"
"Mustela_putorius","Parainfluenza virus","Virus"
"Mustela_putorius","Capillaria mucronata","Helminth"
"Mustela_putorius","Capillaria putorii","Helminth"
"Mustela_putorius","Chrysosporium parvum","Fungi"
"Mustela_putorius","Crenosoma melesi","Helminth"
"Mustela_putorius","Crenosoma taiga","Helminth"
"Mustela_putorius","Eucoleus aerophilus","Helminth"
"Mustela_putorius","Euparyphium melis","Helminth"
"Mustela_putorius","Euryhelmis squamula","Helminth"
"Mustela_putorius","Filaroides martis","Helminth"
"Mustela_putorius","Isthmiophora melis","Helminth"
"Mustela_putorius","Ixodes hexagonus","Arthropod"
"Mustela_putorius","Rabies lyssavirus","Virus"
"Mustela_putorius","Macracanthorhynchus catulinus","Helminth"
"Mustela_putorius","Canine mastadenovirus a","Virus"
"Mustela_putorius","Mesocestoides lineatus","Helminth"
"Mustela_putorius","Metorchis albidus","Helminth"
"Mustela_putorius","Metorchis bilis","Helminth"
"Mustela_putorius","Molineus patens","Helminth"
"Mustela_putorius","Canine distemper virus","Virus"
"Mustela_putorius","Mycobacterium avium","Bacteria"
"Mustela_putorius","Mycobacterium bovis","Bacteria"
"Mustela_putorius","Neospora caninum","Protozoa"
"Mustela_putorius","Opisthorchis felineus","Helminth"
"Mustela_putorius","Paraceras melis","Arthropod"
"Mustela_putorius","Pearsonema mucronata","Helminth"
"Mustela_putorius","Pseudamphistomum truncatum","Helminth"
"Mustela_putorius","Skrjabingylus nasicola","Helminth"
"Mustela_putorius","Sobolevingylus petrowi","Helminth"
"Mustela_putorius","Sobolevingylus skrjabini","Helminth"
"Mustela_putorius","Spirocerca lupi","Helminth"
"Mustela_putorius","Spirometra erinaceieuropaei","Helminth"
"Mustela_putorius","Strigea strigis","Helminth"
"Mustela_putorius","Strongyloides martis","Helminth"
"Mustela_putorius","Strongyloides mustelorum","Helminth"
"Mustela_putorius","Taenia martis","Helminth"
"Mustela_putorius","Toxoplasma gondii","Protozoa"
"Mustela_putorius","Trichinella britovi","Helminth"
"Mustela_putorius","Trichinella spiralis","Helminth"
"Mustela_putorius","Troglotrema acutum","Helminth"
"Mustela_putorius","Versteria mustelae","Helminth"
"Mustela_putorius","Yersinia pseudotuberculosis","Bacteria"
"Mustela_sibirica","Echinostoma hortense","Helminth"
"Nandinia_binotata","Haemaphysalis moreli","Arthropod"
"Nandinia_binotata","Trichinella britovi","Helminth"
"Nanger_granti","Cooperioides antidorca","Helminth"
"Nanger_granti","Gazellostrongylus lerouxi","Helminth"
"Nanger_granti","Bluetongue virus","Virus"
"Nanger_granti","Ostertagia kenyensis","Helminth"
"Nanger_granti","Bovine respiratory syncytial virus","Virus"
"Nanger_granti","Bovine parainfluenza virus 3","Virus"
"Nanger_granti","Rhipicephalus appendiculatus","Arthropod"
"Nanger_granti","Rhipicephalus compositus","Arthropod"
"Nanger_granti","Rhipicephalus evertsi","Arthropod"
"Nanger_granti","Bovine alphaherpesvirus 1","Virus"
"Nanger_soemmerringii","Haemonchus contortus","Helminth"
"Nanger_soemmerringii","Impalaia tuberculata","Helminth"
"Nanger_soemmerringii","Setaria bicoronata","Helminth"
"Nanger_soemmerringii","Taenia hydatigena","Helminth"
"Nanger_soemmerringii","Trichostrongylus colubriformis","Helminth"
"Nanger_soemmerringii","Trichostrongylus probolurus","Helminth"
"Nanger_soemmerringii","Trichuris globulosa","Helminth"
"Nasua_narica","Escherichia coli","Bacteria"
"Nasua_narica","Notoedres cati","Arthropod"
"Nasua_narica","Porrorchis nickoli","Helminth"
"Nasua_nasua","Amblyomma brasiliense","Arthropod"
"Nasua_nasua","Amblyomma ovale","Arthropod"
"Nasua_nasua","Amblyomma rotundatum","Arthropod"
"Nasua_nasua","Ctenocephalides felis","Arthropod"
"Nasua_nasua","Dioctophyme renale","Helminth"
"Nasua_nasua","Hepatozoon procyonis","Protozoa"
"Nasua_nasua","Neotrichodectes pallidus","Arthropod"
"Nasua_nasua","Rhopalopsyllus lutzi","Arthropod"
"Nasua_nasua","Trypanosoma cruzi","Protozoa"
"Nasua_nasua","Trypanosoma evansi","Protozoa"
"Neofelis_nebulosa","Haemaphysalis asiatica","Arthropod"
"Neofelis_nebulosa","Haemaphysalis hystricis","Arthropod"
"Neofelis_nebulosa","Rhipicephalus haemaphysaloides","Arthropod"
"Nesotragus_moschatus","Amblyomma hebraeum","Arthropod"
"Nesotragus_moschatus","Cooperia hungi","Helminth"
"Nesotragus_moschatus","Cooperia rotundispiculum","Helminth"
"Nesotragus_moschatus","Haemaphysalis parmata","Arthropod"
"Nesotragus_moschatus","Haemonchus vegliai","Helminth"
"Nesotragus_moschatus","Megacooperia woodfordi","Helminth"
