"host","parasite","ParType","database"
"Papio_anubis","Balantidium coli","Protozoa","gmpd"
"Papio_anubis","Bertiella studeri","Helminth","gmpd"
"Papio_anubis","Blastocystis hominis","Protozoa","gmpd"
"Papio_anubis","Brodenia laciniata","Helminth","gmpd"
"Papio_anubis","Cercopithifilaria eberhardi","Helminth","gmpd"
"Papio_anubis","Cercopithifilaria kenyensis","Helminth","gmpd"
"Papio_anubis","Cercopithifilaria narokensis","Helminth","gmpd"
"Papio_anubis","Chilomastix mesnili","Protozoa","gmpd"
"Papio_anubis","Cyclospora papionis","Protozoa","gmpd"
"Papio_anubis","Primate t lymphotropic virus 1","Virus","gmpd"
"Papio_anubis","Dientamoeba fragilis","Protozoa","gmpd"
"Papio_anubis","Endolimax nana","Protozoa","gmpd"
"Papio_anubis","Entamoeba coli","Protozoa","gmpd"
"Papio_anubis","Entamoeba hartmanni","Protozoa","gmpd"
"Papio_anubis","Entamoeba histolytica","Protozoa","gmpd"
"Papio_anubis","Entamoeba polecki","Protozoa","gmpd"
"Papio_anubis","Enterobius brevicauda","Helminth","gmpd"
"Papio_anubis","Enterobius vermicularis","Helminth","gmpd"
"Papio_anubis","Giardia intestinalis","Protozoa","gmpd"
"Papio_anubis","Hepatocystis kochi","Protozoa","gmpd"
"Papio_anubis","Hepatocystis simiae","Protozoa","gmpd"
"Papio_anubis","Iodamoeba butschlii","Protozoa","gmpd"
"Papio_anubis","Ixodes rasus","Arthropod","gmpd"
"Papio_anubis","Panine gammaherpesvirus 1","Virus","gmpd"
"Papio_anubis","Mycobacterium bovis","Bacteria","gmpd"
"Papio_anubis","Necator americanus","Helminth","gmpd"
"Papio_anubis","Oesophagostomum bifurcum","Helminth","gmpd"
"Papio_anubis","Pedicinus hamadryis","Arthropod","gmpd"
"Papio_anubis","Pedicinus obtusus","Arthropod","gmpd"
"Papio_anubis","Abbreviata caucasica","Helminth","gmpd"
"Papio_anubis","Pneumonyssus congoensis","Arthropod","gmpd"
"Papio_anubis","Pneumonyssus dinolti","Arthropod","gmpd"
"Papio_anubis","Pneumonyssus mossambicensis","Arthropod","gmpd"
"Papio_anubis","Pneumonyssus santos diasi","Arthropod","gmpd"
"Papio_anubis","Protospirura muricola","Helminth","gmpd"
"Papio_anubis","Rhipicephalus appendiculatus","Arthropod","gmpd"
"Papio_anubis","Rhipicephalus pravus","Arthropod","gmpd"
"Papio_anubis","Rhipicephalus pulchellus","Arthropod","gmpd"
"Papio_anubis","Rhipicephalus sanguineus","Arthropod","gmpd"
"Papio_anubis","Rhipicephalus simus","Arthropod","gmpd"
"Papio_anubis","Schistosoma haematobium","Helminth","gmpd"
"Papio_anubis","Schistosoma mansoni","Helminth","gmpd"
"Papio_anubis","Schistosoma mattheei","Helminth","gmpd"
"Papio_anubis","Papiine alphaherpesvirus 2","Virus","gmpd"
"Papio_anubis","Streptopharagus armatus","Helminth","gmpd"
"Papio_anubis","Streptopharagus baylisi","Helminth","gmpd"
"Papio_anubis","Streptopharagus pigmentatus","Helminth","gmpd"
"Papio_anubis","Strongyloides fuelleborni","Helminth","gmpd"
"Papio_anubis","Ternidens deminutus","Helminth","gmpd"
"Papio_anubis","Treponema pallidum","Bacteria","gmpd"
"Papio_anubis","Trichuris trichiura","Helminth","gmpd"
"Papio_cynocephalus","Babesia equi","Protozoa","gmpd"
"Papio_cynocephalus","Babesia microti","Protozoa","gmpd"
"Papio_cynocephalus","Bacillus mycoides","Bacteria","gmpd"
"Papio_cynocephalus","Balantidium coli","Protozoa","gmpd"
"Papio_cynocephalus","Bertiella studeri","Helminth","gmpd"
"Papio_cynocephalus","Cercopithifilaria kenyensis","Helminth","gmpd"
"Papio_cynocephalus","Chilomastix mesnili","Protozoa","gmpd"
"Papio_cynocephalus","Coxiella burnetii","Bacteria","gmpd"
"Papio_cynocephalus","Ctenocephalides canis","Arthropod","gmpd"
"Papio_cynocephalus","Primate t lymphotropic virus 1","Virus","gmpd"
"Papio_cynocephalus","Endolimax nana","Protozoa","gmpd"
"Papio_cynocephalus","Entamoeba chattoni","Protozoa","gmpd"
"Papio_cynocephalus","Entamoeba coli","Protozoa","gmpd"
"Papio_cynocephalus","Entamoeba hartmanni","Protozoa","gmpd"
"Papio_cynocephalus","Entamoeba histolytica","Protozoa","gmpd"
"Papio_cynocephalus","Enterobacter aerogenes","Bacteria","gmpd"
"Papio_cynocephalus","Enterobius brevicauda","Helminth","gmpd"
"Papio_cynocephalus","Enterovirus b","Virus","gmpd"
"Papio_cynocephalus","Entopolypoides macaci","Protozoa","gmpd"
"Papio_cynocephalus","Yellow fever virus","Virus","gmpd"
"Papio_cynocephalus","Hepatocystis kochi","Protozoa","gmpd"
"Papio_cynocephalus","Hepatocystis simiae","Protozoa","gmpd"
"Papio_cynocephalus","Hyalomma truncatum","Arthropod","gmpd"
"Papio_cynocephalus","Influenza a virus","Virus","gmpd"
"Papio_cynocephalus","Iodamoeba butschlii","Protozoa","gmpd"
"Papio_cynocephalus","Ixodes cavipalpus","Arthropod","gmpd"
"Papio_cynocephalus","Simian immunodeficiency virus","Virus","gmpd"
"Papio_cynocephalus","Loa papionis","Helminth","gmpd"
"Papio_cynocephalus","Macracanthorhynchus hirudinaceus","Helminth","gmpd"
"Papio_cynocephalus","Necator americanus","Helminth","gmpd"
"Papio_cynocephalus","Oesophagostomum bifurcum","Helminth","gmpd"
"Papio_cynocephalus","Abbreviata caucasica","Helminth","gmpd"
"Papio_cynocephalus","Physaloptera mordens","Helminth","gmpd"
"Papio_cynocephalus","Pneumonyssus mossambicensis","Arthropod","gmpd"
"Papio_cynocephalus","Pneumonyssus santos diasi","Arthropod","gmpd"
"Papio_cynocephalus","Pseudomonas aeruginosa","Bacteria","gmpd"
"Papio_cynocephalus","Human parainfluenza virus 3","Virus","gmpd"
"Papio_cynocephalus","Rhipicephalus appendiculatus","Arthropod","gmpd"
"Papio_cynocephalus","Rhipicephalus pravus","Arthropod","gmpd"
"Papio_cynocephalus","Rhipicephalus pulchellus","Arthropod","gmpd"
"Papio_cynocephalus","Rhipicephalus simus","Arthropod","gmpd"
"Papio_cynocephalus","Human parainfluenza virus 2","Virus","gmpd"
"Papio_cynocephalus","Streptopharagus baylisi","Helminth","gmpd"
"Papio_cynocephalus","Streptopharagus bifurcum","Helminth","gmpd"
"Papio_cynocephalus","Streptopharagus pigmentatus","Helminth","gmpd"
"Papio_cynocephalus","Subulura distans","Helminth","gmpd"
"Papio_cynocephalus","Treponema pallidum","Bacteria","gmpd"
"Papio_cynocephalus","Watsonius deschiensi","Helminth","gmpd"
"Papio_hamadryas","Balantidium coli","Protozoa","gmpd"
"Papio_hamadryas","Primate t lymphotropic virus 1","Virus","gmpd"
"Papio_hamadryas","Entamoeba histolytica","Protozoa","gmpd"
"Papio_hamadryas","Enterobius vermicularis","Helminth","gmpd"
"Papio_hamadryas","Escherichia coli","Bacteria","gmpd"
"Papio_hamadryas","Giardia intestinalis","Protozoa","gmpd"
"Papio_hamadryas","Hepatocystis simiae","Protozoa","gmpd"
"Papio_hamadryas","Hymenolepis nana","Helminth","gmpd"
"Papio_hamadryas","Papio hamadryas adenovirus 1","Virus","gmpd"
"Papio_hamadryas","Oesophagostomum brumpti","Helminth","gmpd"
"Papio_hamadryas","Physaloptera multipapillata","Helminth","gmpd"
"Papio_hamadryas","Schistosoma mansoni","Helminth","gmpd"
"Papio_hamadryas","Streptopharagus baylisi","Helminth","gmpd"
"Papio_hamadryas","Streptopharagus pigmentatus","Helminth","gmpd"
"Papio_hamadryas","Trichostrongylus colubriformis","Helminth","gmpd"
"Papio_hamadryas","Trichostrongylus subtilis","Helminth","gmpd"
"Papio_papio","Balantidium coli","Protozoa","gmpd"
"Papio_papio","Chilomastix mesnili","Protozoa","gmpd"
"Papio_papio","Ctenocephalides felis","Arthropod","gmpd"
"Papio_papio","Cyclospora papionis","Protozoa","gmpd"
"Papio_papio","Primate t lymphotropic virus 1","Virus","gmpd"
"Papio_papio","Entamoeba coli","Protozoa","gmpd"
"Papio_papio","Entamoeba histolytica","Protozoa","gmpd"
"Papio_papio","Bouboui virus","Virus","gmpd"
"Papio_papio","Hepatocystis kochi","Protozoa","gmpd"
"Papio_papio","Hepatocystis simiae","Protozoa","gmpd"
"Papio_papio","Hepatovirus a","Virus","gmpd"
"Papio_papio","Iodamoeba butschlii","Protozoa","gmpd"
"Papio_papio","Loa loa","Helminth","gmpd"
"Papio_papio","Oesophagostomum bifurcum","Helminth","gmpd"
"Papio_papio","Oesophagostomum maurum","Helminth","gmpd"
"Papio_papio","Oesophagostomum pachycephalum","Helminth","gmpd"
"Papio_papio","Prosarcoptes pitheci","Arthropod","gmpd"
"Papio_papio","Schistosoma haematobium","Helminth","gmpd"
"Papio_papio","Schistosoma mansoni","Helminth","gmpd"
"Papio_papio","Strongyloides fuelleborni","Helminth","gmpd"
"Papio_papio","Subulura distans","Helminth","gmpd"
"Papio_papio","Trichuris trichiura","Helminth","gmpd"
"Papio_ursinus","Chikungunya virus","Virus","gmpd"
"Papio_ursinus","Amblyomma hebraeum","Arthropod","gmpd"
"Papio_ursinus","Balantidium coli","Protozoa","gmpd"
"Papio_ursinus","Bertiella studeri","Helminth","gmpd"
"Papio_ursinus","Cercopithifilaria degraaffi","Helminth","gmpd"
"Papio_ursinus","Chilomastix mesnili","Protozoa","gmpd"
"Papio_ursinus","Chlamydonema tumefaciens","Helminth","gmpd"
"Papio_ursinus","Primate t lymphotropic virus 1","Virus","gmpd"
"Papio_ursinus","Endolimax nana","Protozoa","gmpd"
"Papio_ursinus","Entamoeba chattoni","Protozoa","gmpd"
"Papio_ursinus","Entamoeba coli","Protozoa","gmpd"
"Papio_ursinus","Entamoeba hartmanni","Protozoa","gmpd"
"Papio_ursinus","Entamoeba histolytica","Protozoa","gmpd"
"Papio_ursinus","Enterobius brevicauda","Helminth","gmpd"
"Papio_ursinus","Enterobius vermicularis","Helminth","gmpd"
"Papio_ursinus","Giardia intestinalis","Protozoa","gmpd"
"Papio_ursinus","Hepatocystis simiae","Protozoa","gmpd"
"Papio_ursinus","Hepatovirus a","Virus","gmpd"
"Papio_ursinus","Gammaherpesvirus 4","Virus","gmpd"
"Papio_ursinus","Hyalomma truncatum","Arthropod","gmpd"
"Papio_ursinus","Iodamoeba butschlii","Protozoa","gmpd"
"Papio_ursinus","Isospora papionis","Protozoa","gmpd"
"Papio_ursinus","Klebsiella pneumoniae","Bacteria","gmpd"
"Papio_ursinus","Simian immunodeficiency virus","Virus","gmpd"
"Papio_ursinus","Macracanthorhynchus hirudinaceus","Helminth","gmpd"
"Papio_ursinus","Mansonella papionis","Helminth","gmpd"
"Papio_ursinus","Mycobacterium bovis","Bacteria","gmpd"
"Papio_ursinus","Necator americanus","Helminth","gmpd"
"Papio_ursinus","Oesophagostomum bifurcum","Helminth","gmpd"
"Papio_ursinus","Hepatitis b virus","Virus","gmpd"
"Papio_ursinus","Pedicinus hamadryis","Arthropod","gmpd"
"Papio_ursinus","Abbreviata caucasica","Helminth","gmpd"
"Papio_ursinus","Pneumonyssus congoensis","Arthropod","gmpd"
"Papio_ursinus","Pneumonyssus mossambicensis","Arthropod","gmpd"
"Papio_ursinus","Pneumonyssus santos diasi","Arthropod","gmpd"
"Papio_ursinus","Pneumonyssus vocalis","Arthropod","gmpd"
"Papio_ursinus","Simian agent virus 12","Virus","gmpd"
"Papio_ursinus","Rhinophaga elongata","Arthropod","gmpd"
"Papio_ursinus","Rhinophaga papionis","Arthropod","gmpd"
"Papio_ursinus","Rhipicephalus appendiculatus","Arthropod","gmpd"
"Papio_ursinus","Rhipicephalus evertsi","Arthropod","gmpd"
"Papio_ursinus","Rhipicephalus gertrudae","Arthropod","gmpd"
"Papio_ursinus","Salmonella enterica","Bacteria","gmpd"
"Papio_ursinus","Schistosoma haematobium","Helminth","gmpd"
"Papio_ursinus","Schistosoma mansoni","Helminth","gmpd"
"Papio_ursinus","Schistosoma mattheei","Helminth","gmpd"
"Papio_ursinus","Shigella flexneri","Bacteria","gmpd"
"Papio_ursinus","Staphylococcus aureus","Bacteria","gmpd"
"Papio_ursinus","Streptopharagus armatus","Helminth","gmpd"
"Papio_ursinus","Streptopharagus pigmentatus","Helminth","gmpd"
"Papio_ursinus","Strongyloides fuelleborni","Helminth","gmpd"
"Papio_ursinus","Strongyloides stercoralis","Helminth","gmpd"
"Papio_ursinus","Taenia crocutae","Helminth","gmpd"
"Papio_ursinus","Ternidens deminutus","Helminth","gmpd"
"Papio_ursinus","Toxoplasma gondii","Protozoa","gmpd"
"Papio_ursinus","Trichostrongylus colubriformis","Helminth","gmpd"
"Papio_ursinus","Trichostrongylus falculatus","Helminth","gmpd"
"Papio_ursinus","Trichuris trichiura","Helminth","gmpd"
"Pardofelis_marmorata","Haemaphysalis hystricis","Arthropod","gmpd"
"Pecari_tajacu","Canine distemper virus","Virus","gmpd"
"Pecari_tajacu","Parabronema pecariae","Helminth","gmpd"
"Pecari_tajacu","Trypanosoma cruzi","Protozoa","gmpd"
"Pecari_tajacu","Trypanosoma evansi","Protozoa","gmpd"
"Pelea_capreolus","Amblyomma marmoreum","Arthropod","gmpd"
"Pelea_capreolus","Cooperia yoshidai","Helminth","gmpd"
"Pelea_capreolus","Damalinia pelea","Arthropod","gmpd"
"Pelea_capreolus","Haemaphysalis aciculifer","Arthropod","gmpd"
"Pelea_capreolus","Haemonchus bedfordi","Helminth","gmpd"
"Pelea_capreolus","Haemonchus contortus","Helminth","gmpd"
"Pelea_capreolus","Haemonchus horaki","Helminth","gmpd"
"Pelea_capreolus","Ixodes pilosus","Arthropod","gmpd"
"Pelea_capreolus","Linognathus peleus","Arthropod","gmpd"
"Pelea_capreolus","Longistrongylus curvispiculum","Helminth","gmpd"
"Pelea_capreolus","Longistrongylus namaquensis","Helminth","gmpd"
"Pelea_capreolus","Longistrongylus schrenki","Helminth","gmpd"
"Pelea_capreolus","Nematodirus spathiger","Helminth","gmpd"
"Pelea_capreolus","Oestrus ovis","Arthropod","gmpd"
"Pelea_capreolus","Ostertagia triquetra","Helminth","gmpd"
"Pelea_capreolus","Paracooperioides peleae","Helminth","gmpd"
"Pelea_capreolus","Rhipicephalus decoloratus","Arthropod","gmpd"
"Pelea_capreolus","Rhipicephalus evertsi","Arthropod","gmpd"
"Pelea_capreolus","Rhipicephalus exophthalmos","Arthropod","gmpd"
"Pelea_capreolus","Rhipicephalus gertrudae","Arthropod","gmpd"
"Pelea_capreolus","Rhipicephalus glabroscutatum","Arthropod","gmpd"
"Pelea_capreolus","Rhipicephalus microplus","Arthropod","gmpd"
"Pelea_capreolus","Rhipicephalus neumanni","Arthropod","gmpd"
"Pelea_capreolus","Rhipicephalus nitens","Arthropod","gmpd"
"Pelea_capreolus","Teladorsagia hamata","Helminth","gmpd"
"Pelea_capreolus","Trichostrongylus falculatus","Helminth","gmpd"
"Pelea_capreolus","Trichostrongylus rugatus","Helminth","gmpd"
"Perodicticus_potto","Paragonimus africanus","Helminth","gmpd"
"Perodicticus_potto","Phaneropsolus perodictici","Helminth","gmpd"
"Perodicticus_potto","Trypanosoma brucei","Protozoa","gmpd"
"Perodicticus_potto","Trypanosoma irangiense","Protozoa","gmpd"
"Perodicticus_potto","Trypanosoma perodictici","Protozoa","gmpd"
"Perodicticus_potto","Trypanosoma vivax","Protozoa","gmpd"
"Phacochoerus_aethiopicus","Amblyomma hebraeum","Arthropod","gmpd"
"Phacochoerus_aethiopicus","Amblyomma marmoreum","Arthropod","gmpd"
"Phacochoerus_aethiopicus","Foot and mouth disease virus","Virus","gmpd"
"Phacochoerus_aethiopicus","Ascaris phacochoeri","Helminth","gmpd"
"Phacochoerus_aethiopicus","African swine fever virus","Virus","gmpd"
"Phacochoerus_aethiopicus","Bacillus anthracis","Bacteria","gmpd"
"Phacochoerus_aethiopicus","Bourgelatia hylochoeri","Helminth","gmpd"
"Phacochoerus_aethiopicus","Cooperia hungi","Helminth","gmpd"
"Phacochoerus_aethiopicus","Daubneya oldi","Helminth","gmpd"
"Phacochoerus_aethiopicus","Echidnophaga larina","Arthropod","gmpd"
"Phacochoerus_aethiopicus","Haematopinus phacochoeri","Arthropod","gmpd"
"Phacochoerus_aethiopicus","Hyalomma truncatum","Arthropod","gmpd"
"Phacochoerus_aethiopicus","Impalaia tuberculata","Helminth","gmpd"
"Phacochoerus_aethiopicus","Moeopsylla sjoestedti","Arthropod","gmpd"
"Phacochoerus_aethiopicus","Murshidia hamata","Helminth","gmpd"
"Phacochoerus_aethiopicus","Murshidia pugnicaudata","Helminth","gmpd"
"Phacochoerus_aethiopicus","Crimean congo hemorrhagic fever nairovirus","Virus","gmpd"
"Phacochoerus_aethiopicus","Neolinguatula nuttalli","Arthropod","gmpd"
"Phacochoerus_aethiopicus","Oesophagostomum mocambiquei","Helminth","gmpd"
"Phacochoerus_aethiopicus","Oesophagostomum mwanzae","Helminth","gmpd"
"Phacochoerus_aethiopicus","Onchocerca ramachandrini","Helminth","gmpd"
"Phacochoerus_aethiopicus","Ornithodoros porcinus","Arthropod","gmpd"
"Phacochoerus_aethiopicus","Akabane virus","Virus","gmpd"
"Phacochoerus_aethiopicus","Phacopsylla inexpectata","Arthropod","gmpd"
"Phacochoerus_aethiopicus","Physocephalus sexalatus","Helminth","gmpd"
"Phacochoerus_aethiopicus","Probstmayria vivipara","Helminth","gmpd"
"Phacochoerus_aethiopicus","Rhipicephalus appendiculatus","Arthropod","gmpd"
"Phacochoerus_aethiopicus","Rhipicephalus decoloratus","Arthropod","gmpd"
"Phacochoerus_aethiopicus","Rhipicephalus evertsi","Arthropod","gmpd"
"Phacochoerus_aethiopicus","Rhipicephalus follis","Arthropod","gmpd"
"Phacochoerus_aethiopicus","Rhipicephalus lunulatus","Arthropod","gmpd"
"Phacochoerus_aethiopicus","Rhipicephalus maculatus","Arthropod","gmpd"
"Phacochoerus_aethiopicus","Rhipicephalus muehlensi","Arthropod","gmpd"
"Phacochoerus_aethiopicus","Rhipicephalus simus","Arthropod","gmpd"
"Phacochoerus_aethiopicus","Rhipicephalus zambeziensis","Arthropod","gmpd"
"Phacochoerus_aethiopicus","Rhodococcus equi","Bacteria","gmpd"
"Phacochoerus_aethiopicus","Sarcocystis dubeyella","Protozoa","gmpd"
"Phacochoerus_aethiopicus","Sarcocystis phacochoeri","Protozoa","gmpd"
"Phacochoerus_aethiopicus","Setaria congolensis","Helminth","gmpd"
"Phacochoerus_aethiopicus","Bovine alphaherpesvirus 2","Virus","gmpd"
"Phacochoerus_aethiopicus","Taenia crocutae","Helminth","gmpd"
"Phacochoerus_aethiopicus","Taenia hyaenae","Helminth","gmpd"
"Phacochoerus_aethiopicus","Taenia regis","Helminth","gmpd"
"Phacochoerus_aethiopicus","Trichostrongylus deflexus","Helminth","gmpd"
"Phacochoerus_aethiopicus","Trichostrongylus falculatus","Helminth","gmpd"
"Phacochoerus_aethiopicus","Trichostrongylus instabilis","Helminth","gmpd"
"Phacochoerus_aethiopicus","Trichostrongylus thomasi","Helminth","gmpd"
"Phacochoerus_aethiopicus","Trypanosoma simiae","Protozoa","gmpd"
"Phacochoerus_africanus","Africanus cytomegalovirus 1","Virus","gmpd"
"Phacochoerus_africanus","Africanus lymphotropic herpesvirus 1","Virus","gmpd"
"Phacochoerus_africanus","Lymphotropic herpesvirus 1","Virus","gmpd"
"Philantomba_monticola","Cooperia rotundispiculum","Helminth","gmpd"
"Philantomba_monticola","Taenia hydatigena","Helminth","gmpd"
"Philantomba_monticola","Trichostrongylus angistris","Helminth","gmpd"
"Philantomba_monticola","Trichostrongylus anomalus","Helminth","gmpd"
"Philantomba_monticola","Trichostrongylus axei","Helminth","gmpd"
"Philantomba_monticola","Trichostrongylus falculatus","Helminth","gmpd"
"Philantomba_monticola","Trichostrongylus rugatus","Helminth","gmpd"
"Philantomba_monticola","Trypanosoma brucei","Protozoa","gmpd"
"Philantomba_monticola","Trypanosoma congolense","Protozoa","gmpd"
"Philantomba_monticola","Trypanosoma simiae","Protozoa","gmpd"
"Philantomba_monticola","Trypanosoma vivax","Protozoa","gmpd"
"Phoca_largha","Neospora caninum","Protozoa","gmpd"
"Phoca_largha","Toxoplasma gondii","Protozoa","gmpd"
"Phoca_vitulina","Acanthocheilonema spirocauda","Helminth","gmpd"
"Phoca_vitulina","Acinetobacter baumannii","Bacteria","gmpd"
"Phoca_vitulina","Acinetobacter lwoffii","Bacteria","gmpd"
"Phoca_vitulina","Aeromonas hydrophila","Bacteria","gmpd"
"Phoca_vitulina","Anisakis simplex","Helminth","gmpd"
"Phoca_vitulina","Arcanobacterium phocae","Bacteria","gmpd"
"Phoca_vitulina","Bordetella bronchiseptica","Bacteria","gmpd"
"Phoca_vitulina","Brucella abortus","Bacteria","gmpd"
"Phoca_vitulina","Brucella pinnipedialis","Bacteria","gmpd"
"Phoca_vitulina","Citrobacter freundii","Bacteria","gmpd"
"Phoca_vitulina","Citrobacter koseri","Bacteria","gmpd"
"Phoca_vitulina","Clostridioides difficile","Bacteria","gmpd"
"Phoca_vitulina","Clostridium perfringens","Bacteria","gmpd"
"Phoca_vitulina","Contracaecum osculatum","Helminth","gmpd"
"Phoca_vitulina","Corynebacterium pseudotuberculosis","Bacteria","gmpd"
"Phoca_vitulina","Corynosoma semerme","Helminth","gmpd"
"Phoca_vitulina","Corynosoma strumosum","Helminth","gmpd"
"Phoca_vitulina","Coxiella burnetii","Bacteria","gmpd"
"Phoca_vitulina","Dioctophyme renale","Helminth","gmpd"
"Phoca_vitulina","Echinophthirius horridus","Arthropod","gmpd"
"Phoca_vitulina","Edwardsiella tarda","Bacteria","gmpd"
"Phoca_vitulina","Enterococcus faecium","Bacteria","gmpd"
"Phoca_vitulina","Erysipelothrix rhusiopathiae","Bacteria","gmpd"
"Phoca_vitulina","Escherichia coli","Bacteria","gmpd"
"Phoca_vitulina","Influenza a virus","Virus","gmpd"
"Phoca_vitulina","Influenza b virus","Virus","gmpd"
"Phoca_vitulina","Klebsiella pneumoniae","Bacteria","gmpd"
"Phoca_vitulina","Listeria ivanovii","Bacteria","gmpd"
"Phoca_vitulina","Canine distemper virus","Virus","gmpd"
"Phoca_vitulina","Cetacean morbillivirus","Virus","gmpd"
"Phoca_vitulina","Phocine distemper virus","Virus","gmpd"
"Phoca_vitulina","Morganella morganii","Bacteria","gmpd"
"Phoca_vitulina","Mycoplasma phocidae","Bacteria","gmpd"
"Phoca_vitulina","Neospora caninum","Protozoa","gmpd"
"Phoca_vitulina","Otostrongylus circumlitus","Helminth","gmpd"
"Phoca_vitulina","Parafilaroides gymnurus","Helminth","gmpd"
"Phoca_vitulina","Pasteurella multocida","Bacteria","gmpd"
